"5995908","12.071431993812329","2011-12-26 00:00:00","1994-07-11 00:00:00","INTEGRATED FIELD MODELING SYSTEM","False","False","True","1999-11-30 00:00:00","5.388200989753384","False","False","True"
"6426058","12.071431993812329","2014-08-25 00:00:00","1997-03-28 00:00:00","ENHANCEMENT OF NMR AND MRI IN THE PRESENCE OF HYPERPOLARIZED NOBLE GASES","False","False","True","2002-07-30 00:00:00","5.33891866362759","False","False","True"
"5893889","8.09051520565104","2007-05-16 00:00:00","1997-06-20 00:00:00","ARTIFICIAL DISC","False","False","True","1999-04-13 00:00:00","1.812494438626392","False","False","True"
"6576622","12.071431993812329","2015-07-06 00:00:00","1997-09-10 00:00:00","DRUG COMBINATION FOR THE TREATMENT OF VIRAL DISEASES","False","False","True","2003-06-10 00:00:00","5.746866807668878","False","False","True"
"6605276","12.071431993812329","2015-09-07 00:00:00","1998-03-23 00:00:00","TREATMENT OF ULCERATIVE COLITIS WITH TROPOMYOSIN ISOFORMS AND MONOCLONAL ANTIBODIES TO TROPOMYOSIN ISOFORMS","False","False","True","2003-08-12 00:00:00","5.388200989753384","False","False","True"
"5983422","12.071431993812329","2011-12-12 00:00:00","1998-03-26 00:00:00","COLLAPSIBLE HAMMOCK","False","False","True","1999-11-16 00:00:00","1.6427442041931046","False","False","True"
"6554882","12.071431993812329","2015-05-25 00:00:00","1998-05-26 00:00:00","RAPID TOOLING SINTERING METHOD AND COMPOSITIONS THEREFOR","False","False","True","2003-04-29 00:00:00","4.9254947055723255","False","False","True"
"6195831","12.071431993812329","2013-04-01 00:00:00","1998-11-04 00:00:00","DISPLAY SCREEN CLEANING TOOL","False","False","True","2001-03-06 00:00:00","2.3354346769611967","False","False","True"
"6564517","12.071431993812329","2015-06-15 00:00:00","1998-12-28 00:00:00","\"HURRICANE-RESISTANT STORM WINDOW ASSEMBLY\"\"\"","False","False","True","2003-05-20 00:00:00","4.391602839209567","False","False","True"
"6318369","8.085039391637062","2009-12-21 00:00:00","1999-03-02 00:00:00","EYE EAR AND RESPIRATION PROTECTION APPARATUS","False","False","True","2001-11-20 00:00:00","2.7214795649465766","False","False","True"
"6525744","12.071431993812329","2015-03-23 00:00:00","1999-03-11 00:00:00","CORRESPONDENCE BETWEEN N-DIMENSIONAL SURFACE: VECTOR FIELDS THAT ARE DEFINED BY SURFACES AND THAT GENERATE SURFACES WHICH PRESERVE CHARACTERISTICS OF THE DEFINING SURFACES","False","False","True","2003-02-25 00:00:00","3.9617514391123705","False","False","True"
"6185490","12.071431993812329","2013-03-04 00:00:00","1999-03-15 00:00:00","VEHICLE CRASH DATA RECORDER","False","False","True","2001-02-06 00:00:00","1.9001074628500243","False","False","True"
"6414757","12.071431993812329","2014-07-28 00:00:00","1999-04-13 00:00:00","DOCUMENT SECURITY SYSTEM AND METHOD","False","False","True","2002-07-02 00:00:00","3.219778640218485","False","False","True"
"6269581","12.071431993812329","2013-09-02 00:00:00","1999-04-12 00:00:00","RANGE COMPENSATING RIFLE SCOPE","False","False","True","2001-08-07 00:00:00","2.3217451419262547","False","False","True"
"6526145","12.071431993812329","2015-03-23 00:00:00","1999-05-10 00:00:00","DATA ENCRYPTOR/DECRYPTOR USING VARIABLE IN-PLACE I/O","False","False","True","2003-02-25 00:00:00","3.79747701869306","False","False","True"
"6800296","12.071431993812329","2016-10-31 00:00:00","1999-05-19 00:00:00","MODIFICATION OF SURFACES USING BIOLOGICAL RECOGNITION EVENTS","False","False","True","2004-10-05 00:00:00","5.382725175739407","False","False","True"
"6053789","12.071431993812329","2012-05-21 00:00:00","1999-05-28 00:00:00","SURFBOARD FIN PIVOTAL MECHANISM","False","False","True","2000-04-25 00:00:00","0.9117230333271732","False","False","True"
"6649838","12.071431993812329","2015-12-14 00:00:00","1999-07-21 00:00:00","SAFETY ELECTRICAL OUTLET","False","False","True","2003-11-18 00:00:00","4.328630978048831","False","False","True"
"6320963","12.071431993812329","2013-12-16 00:00:00","1999-08-13 00:00:00","SECRECY COER FOR KEY PAD MATRIX","False","False","True","2001-11-20 00:00:00","2.2724628158004614","False","False","True"
"6176817","12.071431993812329","2013-02-18 00:00:00","1999-08-24 00:00:00","EXERCISE AND THERAPY DEVICE AND METHOD OF MAKING SAME","False","False","True","2001-01-23 00:00:00","1.418235829620047","False","False","True"
"6488993","12.071431993812329","2014-12-29 00:00:00","1999-10-13 00:00:00","PROCESS FOR APPLYING A COATING TO SHEET METAL","False","False","True","2002-12-03 00:00:00","3.140379337015818","False","False","True"
"6460868","12.071431993812329","2014-11-03 00:00:00","1999-10-19 00:00:00","CORRUGATED SKATEBOARD DECK AND METHOD OF CORRUGATING SKATEBOARD DECKS","False","False","True","2002-10-08 00:00:00","2.9706291025825307","False","False","True"
"6541676","12.071431993812329","2015-04-27 00:00:00","1999-12-02 00:00:00","INTEGRATED PALLADIUM-BASED MICROMEMBRANES FOR HYDROGEN SEPARATION AND HYDROGENATION/DEHYDROGENATION REACTIONS","False","False","True","2003-04-01 00:00:00","3.3292949204980253","False","False","True"
"6218603","12.071431993812329","2013-05-13 00:00:00","1999-12-07 00:00:00","NOTE LOCATOR FOR STRINGED INSTRUMENTS","False","False","True","2001-04-17 00:00:00","1.3607397824732883","False","False","True"
"6381785","12.071431993812329","2014-06-02 00:00:00","2000-06-09 00:00:00","DISMOUNTABLE AND ADJUSTABLE FASTENING DEVICE FOR LAYING DOWN PEDIATRIC PATIENTS IN AN INCLINED POSITION","False","False","True","2002-05-07 00:00:00","1.90832118387099","False","False","True"
"6363183","12.071431993812329","2014-04-21 00:00:00","2000-01-04 00:00:00","RECONFIGURABLE AND SCALABLE INTEGRATED OPTIC WAVEGUIDE ADD/DROP MULTIPLEXING ELEMENT USING MICRO-OPTO-ELECTRO- MECHANICAL SYSTEMS AND METHODS OF FABRICATING THEREOF","False","False","True","2002-03-26 00:00:00","2.223180489674668","False","False","True"
"6345821","12.071431993812329","2014-03-10 00:00:00","2000-02-15 00:00:00","Household chore designation game","False","False","True","2002-02-12 00:00:00","1.9931963010876332","False","False","True"
"6451279","12.071431993812329","2014-10-13 00:00:00","2000-02-23 00:00:00","PROCESS FOR MAKING CARBIDES THROUGH MECHANOCHEMICAL PROCESSING","False","False","True","2002-09-17 00:00:00","2.5654188655482315","False","False","True"
"6835549","12.071431993812329","2017-01-23 00:00:00","2000-02-24 00:00:00","IMMUNOASSAY METHOD FOR THE DIAGNOSIS OF GASTRIC INTESTINAL METAPLASIA ASSOCIATED WITH GASTRIC CARCINOMA","False","False","True","2004-12-28 00:00:00","4.84335749536267","False","False","True"
"6247982","12.071431993812329","2013-07-15 00:00:00","2000-03-15 00:00:00","Swin fin","False","False","True","2001-06-19 00:00:00","1.2621751302217021","False","False","True"
"6907894","12.071431993812329","2017-07-17 00:00:00","2000-05-13 00:00:00","COLLAPSIBLE PROTECTIVE SHELTER DEVICE HAVING DIELECTRIC AND FIRE-RESISTANT PROPERTIES","False","False","True","2005-06-21 00:00:00","5.106196568033567","False","False","True"
"6590140","12.071431993812329","2015-08-03 00:00:00","2000-05-25 00:00:00","METAL-REGULATED TRANSPORTERS AND USES THEREFOR","False","False","True","2003-07-08 00:00:00","3.11847608095991","False","False","True"
"6815183","12.071431993812329","2016-12-05 00:00:00","2000-05-26 00:00:00","PLASMODIUM SP. CHITINASE","False","False","True","2004-11-09 00:00:00","4.457312607377291","False","False","True"
"6374599","12.071431993812329","2014-05-19 00:00:00","2000-07-21 00:00:00","COMPACT TUNED EXHAUST SYSTEM FOR AIRCRAFT WITH RECIPROCATING ENGINES","False","False","True","2002-04-23 00:00:00","1.7549983914796334","False","False","True"
"6916301","12.071431993812329","2017-08-07 00:00:00","2000-07-24 00:00:00","Elastomeric waterproof cast and bandage cover","False","False","True","2005-07-12 00:00:00","4.966563310677153","False","False","True"
"6609766","12.071431993812329","2015-09-21 00:00:00","2000-08-18 00:00:00","UNIFIED BRAKE SYSTEM FOR TOWED AND TOWING VEHICLES","False","False","True","2003-08-26 00:00:00","3.019911428708324","False","False","True"
"6577417","12.071431993812329","2015-07-06 00:00:00","2000-08-19 00:00:00","LOW COST COMPACT  WAVELENGTH DIVISION LIGHT BEAM DEMULTIPLEXING AND DETECTION IN THE  OPTICAL DOMAIN","False","False","True","2003-06-10 00:00:00","2.8063546821632204","False","False","True"
"7100970","8.085039391637062","2014-10-06 00:00:00","2000-08-23 00:00:00","FLOORING SYSTEM FOR VEHICLE","False","False","True","2006-09-05 00:00:00","6.03434704340267","False","False","True"
"6371308","12.071431993812329","2014-05-12 00:00:00","2000-09-14 00:00:00","MULTIPLE STATIONARY SLUDGE DRAW-OFF TUBES IN CLARIFIERS","False","False","True","2002-04-16 00:00:00","1.5852481570463461","False","False","True"
"6447466","12.071431993812329","2014-10-06 00:00:00","2000-10-05 00:00:00","APPARATUS FOR THE MASSAGING OF TOES","False","False","True","2002-09-10 00:00:00","1.9302244399268982","False","False","True"
"6932951","12.071431993812329","2017-09-18 00:00:00","2000-10-30 00:00:00","MICROFABRICATED CHEMICAL REACTOR","False","False","True","2005-08-23 00:00:00","4.813240518285796","False","False","True"
"6467124","12.071431993812329","2014-11-17 00:00:00","2000-11-07 00:00:00","CEILING TEXTURE SCRAPING TOOL WITH VACUUM SYSTEM AND METHOD OF MAKING SAME","False","False","True","2002-10-22 00:00:00","1.9548656029897944","False","False","True"
"6849429","12.071431993812329","2017-02-27 00:00:00","2000-11-15 00:00:00","VIRAL PSEUDO-CAPSIDS INCLUDING ASSEMBLY AGONISTS AND ANTAGONISTS","False","False","True","2005-02-01 00:00:00","4.213638883755313","False","False","True"
"6520502","12.071431993812329","2015-03-16 00:00:00","2000-11-21 00:00:00","BOARD GAME SUITABLE FOR PRIVATE OR CASINO PLAY","False","False","True","2003-02-18 00:00:00","2.242345838723588","False","False","True"
"6474288","12.071431993812329","2014-12-01 00:00:00","2000-11-27 00:00:00","INTERNAL COMBUSTION ENGINE THAT COMPLETES FOUR CYCLES IN ONE REVOLUTION OF THE CRANKSHAFT","False","False","True","2002-11-05 00:00:00","1.9384381609478636","False","False","True"
"6526905","8.085039391637062","2011-04-04 00:00:00","2000-12-11 00:00:00","SELF-CONTAINED OBSTRUCTION MARKER","False","False","True","2003-03-04 00:00:00","2.225918396681657","False","False","True"
"6397784","12.071431993812329","2014-06-30 00:00:00","2000-12-22 00:00:00","ANIMAL RESTRAINT","False","False","True","2002-06-04 00:00:00","1.4483528066969205","False","False","True"
"6547157","12.071431993812329","2015-05-11 00:00:00","2001-01-05 00:00:00","METHOD AND DEVICE FOR MAKING SNOW","False","False","True","2003-04-15 00:00:00","2.2724628158004614","False","False","True"
"6338418","12.071431993812329","2014-02-10 00:00:00","2001-01-11 00:00:00","Protective seal for cans","False","False","True","2002-01-15 00:00:00","1.0102876855787593","False","False","True"
"6569042","12.071431993812329","2015-06-22 00:00:00","2001-01-16 00:00:00","SPORTS SWING DEVELOPMENT DEVICE","False","False","True","2003-05-27 00:00:00","2.3573379330171047","False","False","True"
"6749523","12.071431993812329","2016-07-11 00:00:00","2001-01-16 00:00:00","PUTTER","False","False","True","2004-06-15 00:00:00","3.4114321307076807","False","False","True"
"6451399","12.071431993812329","2014-10-13 00:00:00","2001-02-05 00:00:00","DISPLAY MAT","False","False","True","2002-09-17 00:00:00","1.612627227116231","False","False","True"
"6634657","12.071431993812329","2015-11-16 00:00:00","2001-02-05 00:00:00","SNOWBOARD TRAINER METHOD & APPARATUS","False","False","True","2003-10-21 00:00:00","2.7050521229046454","False","False","True"
"6800446","12.071431993812329","2016-10-31 00:00:00","2001-02-08 00:00:00","THERAPEUTIC AND DIAGNOSTIC METHODS FOR ULCERATIVE COLITIS AND ASSOCIATED DISORDERS","False","False","True","2004-10-05 00:00:00","3.6551058543296575","False","False","True"
"6419495","12.071431993812329","2014-08-11 00:00:00","2001-02-12 00:00:00","EDUCATIONAL DESK MAT, SYSTEM AND METHOD FOR MOTIVATING AND INSTRUCTING STUDENTS","False","False","True","2002-07-16 00:00:00","1.4209737366270354","False","False","True"
"6622861","12.071431993812329","2015-10-19 00:00:00","2001-02-20 00:00:00","NEURO-COTTONOID DISPENSING DEVICE AND SYSTEM","False","False","True","2003-09-23 00:00:00","2.5873221216041395","False","False","True"
"6471221","8.085039391637062","2010-11-29 00:00:00","2001-02-21 00:00:00","TRASH CAN SYSTEM","False","False","True","2002-10-29 00:00:00","1.6838128092979319","False","False","True"
"6584723","12.071431993812329","2015-07-27 00:00:00","2001-02-28 00:00:00","POLE HANDLING APPARATUS","False","False","True","2003-07-01 00:00:00","2.3354346769611967","False","False","True"
"6806065","12.071431993812329","2016-11-14 00:00:00","2001-03-06 00:00:00","RICKETTSIA FELIS OUTER MEMBRANE PROTEIN","False","False","True","2004-10-19 00:00:00","3.622250970245796","False","False","True"
"6571577","12.071431993812329","2015-06-29 00:00:00","2001-03-09 00:00:00","BRACELET","False","False","True","2003-06-03 00:00:00","2.234132117702622","False","False","True"
"6617306","12.071431993812329","2015-10-05 00:00:00","2001-03-08 00:00:00","CARRIER FOR IN VIVO DELIVERY OF A THERAPEUTIC AGENT","False","False","True","2003-09-09 00:00:00","2.5051849113944846","False","False","True"
"6474742","12.071431993812329","2014-12-01 00:00:00","2001-03-09 00:00:00","APPENDAGE CRAMP RELIEF DEVICE","False","False","True","2002-11-05 00:00:00","1.6591716462350357","False","False","True"
"6891550","12.071431993812329","2017-06-05 00:00:00","2001-03-12 00:00:00","IMAGE MANIPULATION SOFTWARE","False","False","True","2005-05-10 00:00:00","4.161618650622532","False","False","True"
"6573917","12.071431993812329","2015-06-29 00:00:00","2001-03-14 00:00:00","CALENDAR WITH SELF-HELP MESSAGING BASED UPON COLOR PREFERENCES","False","False","True","2003-06-03 00:00:00","2.22044258266768","False","False","True"
"6639537","12.071431993812329","2015-11-23 00:00:00","2001-03-30 00:00:00","HIGHLY LINEAR ANALOG-TO-DIGITAL CONVERSION SYSTEM AND METHOD THEREOF","False","False","True","2003-10-28 00:00:00","2.5791084005831744","False","False","True"
"6520394","12.071431993812329","2015-03-16 00:00:00","2001-04-10 00:00:00","PILOT PAD","False","False","True","2003-02-18 00:00:00","1.8590388577451968","False","False","True"
"7198909","8.085039391637062","2015-05-04 00:00:00","2001-04-23 00:00:00","MYELOID PRECURSOR CELL USEFUL FOR GENE THERAPY AND FOR MODULATION OF IMMUNE RESPONSES","False","False","True","2007-04-03 00:00:00","5.94399611217205","False","False","True"
"6589196","12.071431993812329","2015-08-03 00:00:00","2001-04-12 00:00:00","CLEANING KIT FOR OLD PIERCED HOLES IN A PERSON'S BODY","False","False","True","2003-07-08 00:00:00","2.236870024709611","False","False","True"
